2018-03-21 03:36:33,EFequiere,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:33:40,Hankus12,"RT @SouthwellLeigh: A good guy with a gun did his job &amp; saved lives:

Guy Benson

#GreatMills 

#Maryland

Chuck Callesto https://t.co/dPkR…"
2018-03-21 03:33:28,MarineauMary,"RT @CJPatruno: #GreatMillsHighSchool #GreatMillsMARYLAND
#Maryland #GreatMills

Can we talk about gun control now? https://t.co/gPrDVY9SZM"
2018-03-21 03:32:47,InAbsentia9,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:31:36,Catcando5,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:30:56,JBowie1776,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:30:49,DorothyPakstis,"RT @wesley_jordan: Another school shooting has just occurred, this time at #GreatMills HS in Maryland.

According to reports, the school is…"
2018-03-21 03:28:56,SnarkyRants45,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:28:23,myatt51905,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:28:18,Fabellen,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:28:15,twinsational,"@VP @USDA You're JUST as pathetic as the Pussy Grabber In Chief, @realDonaldTrump. Five #AustinBombings in #Texas a… https://t.co/C1qMxo9doy"
2018-03-21 03:27:28,pcoops01,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:27:18,SNRay61,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:26:56,SPodunck,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:26:20,RLubranicki,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:26:01,assembly63,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:25:41,Lane79Reg,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:25:25,JPSawyer3,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:25:02,SDNorthShore,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:24:03,erikajohnson_3,RT @karlisellmon: This world is crazy. Pray for #greatmills
2018-03-21 03:23:54,WednesdaysChil5,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:22:45,Gimli1354,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:22:30,Ballylong5,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:21:58,Murph974,RT @RealTravisCook: So it turns out that the #GreatMills shooter was stopped by a good guy with a gun. This is why increasing the number of…
2018-03-21 03:21:56,RobertHGiese1,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:21:49,amystuff,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:20:02,jbiggs998,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:19:51,sherricreager,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:19:38,roberto_nares,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:18:36,laver1012,"RT @CJPatruno: #GreatMillsHighSchool #GreatMillsMARYLAND
#Maryland #GreatMills

Can we talk about gun control now? https://t.co/gPrDVY9SZM"
2018-03-21 03:17:50,KarenLeeSamson,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:17:07,shltlvr3,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:16:56,twinsational,"Five #AustinBombings in #Texas &amp; ANOTHER school shooting in #GreatMills #Maryland, and #Trump is yet to tweet about… https://t.co/VXYCFBbpNh"
2018-03-21 03:16:52,jmb76109,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:15:58,gizmo43,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:15:43,Frodo60,"RT @Vocal_1: Is it time yet?
#GreatMills https://t.co/R5E33isSBJ"
2018-03-21 03:15:07,JulieAnneGuent1,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:14:28,Elizabeth904397,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:13:39,EileenBillinson,My first time “blocked” on Twitter. I guess he didn’t like me taking him on for red lining @davism0llie tweets abou… https://t.co/DVcuNog7sb
2018-03-21 03:13:37,PnappleFabulous,RT @FitzFox5DC: Maryland @GovLarryHogan spoke out on the #GreatMills High School shooting.  Hogan called on the Maryland General Assembly t…
2018-03-21 03:11:59,ad4danes,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:11:54,Lady_Star_Gem,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:11:05,yodacowboy,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:10:46,Ravyne,"RT @DrDinD: Please note that school resource officers (SRO) are trained law enforcement officers deployed by local police departments, are…"
2018-03-21 03:10:08,WakikiMenace,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:09:53,Una_Alta_Volta,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:09:47,katnandu,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:09:06,HSara1975,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:09:05,wtpbn,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:08:53,jonmichaelolse1,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:06:48,joanniejones555,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:06:25,RNRMaryland,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:06:23,MichaelHConnors,RT @jay_lass: when you hear about a school shooting and you're sad but numb BECAUSE THEY HAPPEN ALL THE FUCKING TIME but then you learn it'…
2018-03-21 03:06:01,KellyDetoni,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:05:48,StarArcady,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:05:06,jenlhoie,"RT @AlanBeasleyNY: @FoxNews @goqivana Shootings will never occur at many places.  Can you see why?
#GreatMills https://t.co/GrCwalScgT"
2018-03-21 03:05:05,CatesVc,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:04:20,marinakurian,"RT @JosephSakran: Predicting where the next school shooting will be is as good as throwing a dart on a map.

Today it happened to be here i…"
2018-03-21 03:04:11,AriannaZaragoz3,RT @Lady_Star_Gem: Today's incident at #GreatMills High School in Maryland marks the 11th time a gun has been discharged in a K-12 school s…
2018-03-21 03:04:06,dsshep1959,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:04:02,Patricia64M,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:04:00,AntiqueTime,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:03:54,JeremyTheGun,"RT @DrDinD: Please note that school resource officers (SRO) are trained law enforcement officers deployed by local police departments, are…"
2018-03-21 03:03:51,FrenchNameJones,"RT @fox5dc: ""I was just thinking I wanted to get my son. I was scared because I had been trying to call the school, I didn't get no answer,…"
2018-03-21 03:03:47,RetiredMan01,"RT @MADE__USA: RT to Honor our Hero Armed School Security Officer Blaine Gaskill!!! He's the ""Good Guy with a Gun"" Who Saved Lives Today at…"
2018-03-21 03:03:06,lferreir,@ScallywagNYC #GreatMills shooter should not have his picture published.  Let’s not encourage more unstable people… https://t.co/h6B0xJwHcW
2018-03-21 03:01:26,dtavener,"RT @DrDinD: Please note that school resource officers (SRO) are trained law enforcement officers deployed by local police departments, are…"
