2018-03-28 18:44:26,iGeekAppleBOT,RT @simpletechman: Apple introduces a cheap 9.7-inch #iPad with Apple Pencil support — The Daily Crunch – Spoken Edition https://t.co/Hq6tp…
2018-03-28 18:43:40,Anchuks4AF,"RT @IncitingARiot: This isn’t about the #AppleEvent, but my puppy graduated from puppy school yesterday and I wanted as many people to see…"
2018-03-28 18:42:50,p3rfact,"Apple to schools: “look you can do pretty pictures, videos, music on iPads. Buy a bunch of em for only £299 each” S… https://t.co/Z9Rvx4tUGm"
2018-03-28 18:41:19,miltonarise1,RT @Apple: Join us September 12 at 10am PT to watch the #AppleEvent live at https://t.co/xi6CRXgQPH. Retweet for updates from @Apple. https…
2018-03-28 18:40:29,Joe_krak,RT @TheTweetOfGod: I had an #AppleEvent once and it ended very poorly.
2018-03-28 18:40:03,t_chandlerhenry,RT @TheTweetOfGod: I had an #AppleEvent once and it ended very poorly.
2018-03-28 18:39:25,bnobiling,"RT @pauljonesb: Quick recap:

#Apple released a ""cheaper, education-focused"" #iPad aiming to be in schools

Here's a pricing breakdown:

$2…"
2018-03-28 18:39:17,carol_kawira,RT @TheTweetOfGod: I had an #AppleEvent once and it ended very poorly.
2018-03-28 18:39:15,EJMill,If only teachers and students could rely on @GovRauner to be an education partner across the entire state. Perhaps… https://t.co/BwRa8bkSdi
2018-03-28 18:39:01,simpletechman,Apple introduces a cheap 9.7-inch #iPad with Apple Pencil support — The Daily Crunch – Spoken Edition… https://t.co/ciM3QE34Hf
2018-03-28 18:37:58,woofmantom,"RT @settern: Some high school journalists in attendance today with media badges, which is pretty darn cool of Apple. There’s a junior here…"
2018-03-28 18:36:39,theemptytrunk,RT @TheTweetOfGod: I had an #AppleEvent once and it ended very poorly.
2018-03-28 18:36:06,DulceFlecha,"RT @Q_i_a_n_a: I’ll say it again:  Genius is equally distributed across zip codes, opportunity and access is not. We must grapple with the…"
2018-03-28 18:36:01,Richieamx,"RT @IWillRedPillU: 2018-
The year where being a Christian Conservative who supports the Holy Scripture, Traditional Values, &amp; God gets you…"
2018-03-28 18:35:32,Zarkexx,RT @TheTweetOfGod: I had an #AppleEvent once and it ended very poorly.
2018-03-28 18:35:07,KenyanHustler,RT @TheTweetOfGod: I had an #AppleEvent once and it ended very poorly.
2018-03-28 18:34:50,SeleniumReal,"RT @thecomputerclan: Was #Apple’s “new” #iPad really new? Not really. So Mike Rosoft, and the Spoof OS Inc. team, followed suit! #AppleEven…"
2018-03-28 18:34:30,Jeffonyango1,RT @TheTweetOfGod: I had an #AppleEvent once and it ended very poorly.
2018-03-28 18:32:27,benrola,RT @TheTweetOfGod: I had an #AppleEvent once and it ended very poorly.
2018-03-28 18:31:34,margartschult12,"RT @SarantosMelogia: I believe it is!

https://t.co/D2zTcD3w74

https://t.co/jyqZbL8eXw
https://t.co/hyuP9ZlrfM

#music #MusicMatters #Musi…"
2018-03-28 18:28:03,emilygoedel,"RT @IncitingARiot: This isn’t about the #AppleEvent, but my puppy graduated from puppy school yesterday and I wanted as many people to see…"
2018-03-28 18:27:59,Veerbahadurv1,"RT @Kabeerisgod: #iPad
#iPhone8Plus 
#AppleEvent 
Don't miss this video 
To know creator 
https://t.co/OGEyA3LT0v"
