969229522594881541 2018-03-01 15:15:00 UTC <NRA> The current climate is not about #GunControl, it's about changing the fundamentals of this country. #DefendtheSecond #2A #NRAhttp://ms.spr.ly/6012r0T8C 
969217177026007040 2018-03-01 14:25:56 UTC <NRA>  #Illinois Democratic Rep. Danny Davis says it is acceptable for only wealthy individuals to have access firearms if a 50% federal tax on all guns and ammo becomes law. He obviously doesn't care about average citizens out there, only the uber-wealthy.http://ms.spr.ly/6013r0T6t 
968978619493122054 2018-02-28 22:38:00 UTC <NRA> Fact checking the fact checker: NRA's Support for the National Instant Criminal Background System #NRA http://ms.spr.ly/6014r0rnu 
968966288029646853 2018-02-28 21:49:00 UTC <NRA> Ultimately, gun free zones only deter law-abiding citizens. #DefendtheSecond #2A #NRAhttp://ms.spr.ly/6011r0RCU 
968939360430317570 2018-02-28 20:02:00 UTC <NRA> Thank you, @adamputnam for opposing this age restriction. Raising the age to purchase a rifle or shotgun would deny law-abiding 18-20-year-olds of their fundamental, constitutional right to acquire a firearm for self-defense. #DefendtheSecond #2A #NRAhttp://ms.spr.ly/6017r0RNb 
968920991111041025 2018-02-28 18:49:00 UTC <NRA> "It's a horrible tragedy, but when people start promoting gun control, I am taken aback a little bit because it's a sport, it's a lifestyle, and a lot of people don't realize that," said Reanna (16) #DefendtheSecond #2A #NRAhttp://ms.spr.ly/6014r0Rh8 
968855189875777542 2018-02-28 14:27:32 UTC <NRA> Bans do nothing to but infringe on the rights of law-abiding citizens. #DefendtheSecond #2A #NRAhttp://ms.spr.ly/6019r0Rgt 
968616734835007488 2018-02-27 22:40:00 UTC <NRA> Teachers could soon be carrying concealed guns inside schools in Pike County under a proposal that was preliminarily approved Monday evening by the Pike County School Board #2A #NRAhttp://ms.spr.ly/6013r0u4N 
968604529200648192 2018-02-27 21:51:30 UTC <NRA> #GoodRead "When I joined the NRA last week it was because I was tired of being preached at by people who are unwilling to look at the problem and only want to treat the symptom." #TweetYourNRAMembership #2A #DefendtheSecondhttp://ms.spr.ly/6014r0u2e 
968594460509655041 2018-02-27 21:11:29 UTC <NRA> According to this #ArmedCitizen "The AR-15 is my weapon of choice for home protection... And this is just a perfect example of good guy with an AR-15 stopped a bad guy with a knife" #2A #DefendTheSecond #NRAhttp://ms.spr.ly/6010r0uL8 
968574317805043713 2018-02-27 19:51:27 UTC <NRA> ...and of course, she is expected to make gun control a central focus in her U.S. Senate campaign. #DefendtheSecond #2A #NRAhttp://ms.spr.ly/6011r0uet 
968550758781194241 2018-02-27 18:17:50 UTC <NRA> Ultimately, our members are passionate #2A supporters. Having those on the left pushing for a boycott to pressure companies to drop discounts just shows how out of touch some are. #StandandFight #WeThePeople #NRAhttp://ms.spr.ly/6013r0uVN 
968524343876694021 2018-02-27 16:32:52 UTC <NRA> In #Florida the House Appropriations Committee voted Tuesday against adopting the assault weapons ban as an amendment to a gun bill moving through the Legislature. #DefendtheSecondhttp://ms.spr.ly/6010r0uHp 
968512802116767744 2018-02-27 15:47:00 UTC <NRA> A shotgun-wielding armed robber didn't realize that the store he was trying to rob was staffed with an armed mother and daughter, and they were not willing to back down. #ArmedCitizen #2A #NRAhttp://ms.spr.ly/6012r0PCe 
968492670019661824 2018-02-27 14:27:00 UTC <NRA> In addition to rifles, this bill would ban virtually every self-defense handgun sold in US.- but the anti-gunners swear they aren't trying to ban guns...http://ms.spr.ly/6017r0P0L 
968228636846448640 2018-02-26 20:57:50 UTC <NRA>  The #Georgia Senate blocked a lucrative tax break bill on Monday that would benefit @Delta  after the Atlanta-based company severed ties with the National Rifle Association. #StandandFight #SorryNotSorry #2A #NRAhttp://ms.spr.ly/6012r0Of6 
968186508128800768 2018-02-26 18:10:26 UTC <NRA> #GoodRead Our members are motivated by their love for the Second Amendment, not money, and they vote and get involved droves. #StandandFight #DefendtheSecond #2A #NRAhttp://ms.spr.ly/6013r0OoN 
968161631845998592 2018-02-26 16:31:35 UTC <NRA> While the anti-gunners have stepped up their attacks on the NRA, many on the right are rushing to the NRA’s defense. So, to all of our supporters, we thank you! #TweetYourNRAMembership #StandandFight #DefendtheSecond #2A #NRA http://ms.spr.ly/6011r0Okt 
967556725283966977 2018-02-24 00:27:54 UTC <NRA> Let it be absolutely clear. The loss of a discount will neither scare nor distract one single NRA member from our mission to stand and defend the individual freedoms that have always made America the greatest nation in the world. #StandandFight #NRA #2Ahttp://ms.spr.ly/6017r03yH 
967465711642796032 2018-02-24 18:26:14 UTC <NRA> It’s been 10 years since the Heller Decision. Today @CPAC he is here discussing it! #2A #NRApic.twitter.com/szeduGAc9L
967177261064638470 2018-02-23 23:20:02 UTC <NRA> Hey @Rambobiggs! Become a member and when we are in Dallas for @AnnualMeetings stop by our booth!
967170545228898305 2018-02-23 22:53:21 UTC <NRA> No Sheriff Israel you were the one that didn’t PROTECT these children and that is your job. You run the largest fully accredited sheriff's office in the United States, yet your office failed this community.https://twitter.com/browardsheriff/status/966515820481347584 …
967152444751958016 2018-02-23 21:41:26 UTC <NRA> The Justice Department plans to ask United States attorneys to prioritize the prosecutions of prospective gun buyers who lie on federal background check forms http://ms.spr.ly/6017r0Mb9 
967138494253592576 2018-02-23 20:46:00 UTC <NRA> Blaming guns is not a rational response. First of all, guns don’t commit crimes all by themselves, but also because rifles of all types are used in less than 3% of murders each year in the U.S., according to FBI uniform crime reports. #DefendtheSecondhttp://ms.spr.ly/6015r0MTv 
967127534633668609 2018-02-23 20:02:27 UTC <NRA> Instead of placing the blame on an organization that defends everyone's #2A rights, maybe people should take a hard look at the number of failures by the FBI and local law enforcement agencies, or does that not fit your agenda? #DefendtheSecond #NRAhttp://ms.spr.ly/6012r0Mr4 
967075327636922368 2018-02-23 16:35:00 UTC <NRA> #GoodRead The current debate is not just about guns. It’s about every Americans fundamental right to liberty. Our liberty is absolutely worth protecting, otherwise, why have we, as a country fought so hard to protect it? #2A #DefendTheSecond #NRAhttp://ms.spr.ly/6015r0zUb 
967069370047520770 2018-02-23 16:11:19 UTC <NRA> "We are significantly increasing gun prosecutions... in 2017 we brought cases against more violent crimes than in the last quarter century"- @POTUS
967067340365090816 2018-02-23 16:03:15 UTC <NRA> "We need offensive capability (in schools)"- @POTUS
966775713893318661 2018-02-22 20:44:26 UTC <NRA> Just a few suggestions: Stop cherry-picking research and remove any bias. That would fix the #2A reporting.http://ms.spr.ly/6012r0KvY 
966703628672225280 2018-02-22 15:58:00 UTC <NRA> CNN has a history of using scripted questions in town halls and Presidential debates. Who do you believe?http://ms.spr.ly/6014r0KGI 
966698197228900352 2018-02-22 15:36:25 UTC <NRA> "I call on every citizen who loves this country and treasures its freedom to stand and unflinchingly defend the Second Amendment, the one freedom that protects us all." - Wayne LaPierre @CPAC   
966697566996975617 2018-02-22 15:33:55 UTC <NRA> "Some people think the NRA should just stick to its #2A  agenda and not talk about all of our freedoms. But real freedom requires the protection of all of our rights. And a #2A isn’t worth its own words in a country where all individual freedoms are destroyed."- Wayne LaPierre
966655059089088513 2018-02-22 12:45:00 UTC <NRA> An event that could have ended very badly was stopped by an armed citizen who did exactly what he was trained to do. #ArmedCitizen #2Ahttp://ms.spr.ly/6018r0JW0 
966522667611369477 2018-02-21 03:58:55 UTC <NRA> .@DLoesch thank you for being the voice of over 5 Million #NRA members.pic.twitter.com/WDz7vujXfM
966383946438184961 2018-02-21 18:47:42 UTC <NRA> Lying in an argument doesn't help prove your point. Lying just makes you part of the problem. #TheMoreYouKnowhttp://ms.spr.ly/6011r0y2d 
966347031278178304 2018-02-21 16:21:00 UTC <NRA> 5 Tips to Help a New Hunter Succeed #hunting #conservationhttp://ms.spr.ly/6015r0yUJ 
966072672215097345 2018-02-20 22:10:48 UTC <NRA> As the federal “assault weapons” ban was about to expire in 2004, the Department of Justice’s National Institute of Justice (NIJ) reported that the ban could not be credited with any reduction in crime.... #2A #NRAhttp://ms.spr.ly/6019r0HUv 
966049291151331328 2018-02-20 20:37:53 UTC <NRA> #goodread "The case for the policies I’d lobbied for crumbled when I examined the evidence. The best ideas left standing were narrowly tailored interventions to protect subtypes of potential victims, not broad attempts to limit the lethality of guns." http://ms.spr.ly/6012r0Hcg 
966035979604779013 2018-02-20 19:45:00 UTC <NRA> An #ArmedCitizen was in the right place at the right time, saving a mother and her daughter! #2A #NRAhttp://ms.spr.ly/6011r0Hw7 
963841119690911744 2018-02-14 18:23:24 UTC <NRA> .@apextactical raises $100,000 for @nationalcops   http://ms.spr.ly/6010rLhks 
963802513089626112 2018-02-14 15:50:00 UTC <NRA> #Iowa Yesterday, a Senate Judiciary Subcommittee passed Senate Study Bill 3155 to propose an amendment to the state Constitution guaranteeing “the right of the people to acquire, keep, possess, transport, carry, transfer, and use arms” #2A #NRAhttp://ms.spr.ly/6016rLhyM 
963796100980334592 2018-02-14 15:24:31 UTC <NRA> There is a general consensus that uniformed and ununiformed current and former LEO's should be allowed to carry a firearm for the public benefit. That is why in 2004 Congress passed the Law Enforcement Officer’s Safety Act (LEOSA). #2Ahttp://ms.spr.ly/6012rLhHI 
963439087427444737 2018-02-13 15:45:52 UTC <NRA> Kansas: HB 2042 contains a hostile amendment from Rep. Clay Aurand that would place further restrictions on concealed carry at Universities that choose not to provide adequate security measures! Act Now! #2Ahttps://www.nraila.org/articles/20180212/kansas-senate-committee-to-consider-self-defense-legislation-containing-hostile-amendment …
963434459889577985 2018-02-13 15:27:29 UTC <NRA> Today, the House Judiciary Committee is scheduled to consider House Bill 312, legislation to provide a technical fix to the provisional Concealed Firearm Permit statute.  Please contact committee members and urge them to support House Bill 312! #2Ahttps://www.nraila.org/articles/20180212/utah-technical-change-for-provisional-carry-permits-to-be-considered-in-house-committee …
963429906448338944 2018-02-13 15:09:24 UTC <NRA> Wyoming: Please contact your state Senator and strongly urge them to support Senate File 71! #2Ahttps://www.nraila.org/articles/20180212/wyoming-senate-could-soon-consider-self-defense-legislation …
962347537377169409 2018-02-10 15:28:27 UTC <NRA> Another great day at @NRA_GAOS! #NRA #GAOS2018pic.twitter.com/TLHbpceUnb
962110700196900866 2018-02-09 23:47:20 UTC <NRA> New Order by @SecretaryZinke will Enhance Big Game Migration Corridors! #hunting #conservation https://www.nraila.org/articles/20180209/nra-applauds-sec-zinkes-move-to-conserve-wildlife-populations …pic.twitter.com/eTg6Oqccp9
962060977280659457 2018-02-09 20:29:45 UTC <NRA> When it’s Friday but it’s the last weekend of @NRA_GAOS #FridayFeelingpic.twitter.com/lTHDqh3rIC
961365957695373313 2018-02-07 22:28:00 UTC <NRA> Despite what the media wants you to believe, we are on track to make historic gains for your right to defend yourself, wherever your travels in the U.S. may take you. #CCR #2A #NRAhttp://ms.spr.ly/6011rLI5N 
961345573713477633 2018-02-07 21:07:00 UTC <NRA> #ICYMI NRA Supports Challenge of New Jersey’s Restrictive Concealed Carry Permit System #2A #ConcealedCarry #DefendtheSecondhttp://ms.spr.ly/6016rLI5I 
961301147972788225 2018-02-07 18:10:28 UTC <NRA> For those hunters who sometimes struggle when it's time to introduce a new hunter to hunting, the good news is that there are multiple avenues available to help you introduce youth and adults alike. #Hunting #2A #NRAhttp://ms.spr.ly/6015rLIBW 
961278089404801025 2018-02-07 16:38:50 UTC <NRA> #Wyoming This legislation provides protection from civil liability and frivolous lawsuits brought against individuals who have used reasonable defensive force to protect themselves or others. #2A #DefendtheSecondhttp://ms.spr.ly/6016rLxQi 
961001053075451906 2018-02-06 22:18:00 UTC <NRA> #Indiana this bill recognizes that law-abiding citizens have a fundamental right to protect and defend themselves and their families in public.  We must eliminate excessive fees that make it hard for the most vulnerable among us to exercise that right. #2Ahttp://ms.spr.ly/6015rLavZ 
960981785973870593 2018-02-06 21:01:26 UTC <NRA> Regardless of your level of experience as a shooter, a poor-fitting firearm is a real nuisance, and since most gun companies build production firearms to fit average-sized customers, shorter shooters are often left out in the cold. #guns #2Ahttp://ms.spr.ly/6011rLaQD 
960948205176356864 2018-02-06 18:48:00 UTC <NRA> #GoodNews The Civilian Marksmanship Program said it has received a shipment of nearly 100,000 repatriated M1 Garand rifles to replenish nearly depleted stocks of US military surplus rifles sold the past two decades to eligible American citizens. #2A #gunshttp://ms.spr.ly/6011rLaD7 
960901256188497920 2018-02-06 15:41:26 UTC <NRA> Under the state’s pre-emption law, the court struck down all of the ordinances that went beyond state law.This is a huge win for law-abiding gun owners. #2A #NRAhttp://ms.spr.ly/6010rLv4G 
960623565459648512 2018-02-05 21:18:00 UTC <NRA> 2018 could prove a challenging year for Canadian gun owners. However, Canada’s beleaguered pro-gun activists should find faith in their recent success. A hard-fought victory in the battle to eliminate the failed long-gun registry. #2A #NRAhttp://ms.spr.ly/6013rLQtN 
960588082130104320 2018-02-05 18:57:00 UTC <NRA> The expression of anti-gun sentiment will now cost Cleveland taxpayer’s dearly, as the city will be responsible for the plaintiffs’ fees and costs in the long-running case. #2Ahttp://ms.spr.ly/6012rLQ5n 
960569459181268992 2018-02-05 17:43:00 UTC <NRA> It may well be that Illinois residents will soon find many more areas of the state accessible to them as they exercise the constitutional right to bear arms. #2Ahttp://ms.spr.ly/6015rLQPv 
960551114600013824 2018-02-05 16:30:06 UTC <NRA> The strength of the NRA has always resided in its members and their unwavering commitment to American liberty. Despite what the media wants you to believe, we are on track to make historic gains for your right to defend yourself. #CCR #DefendtheSecond #2Ahttp://ms.spr.ly/6010rLQ3Q 
960202274017595393 2018-02-04 17:23:56 UTC <NRA> A Snowy Super Bowl Sunday can’t keep the people away! #GAOS2018pic.twitter.com/Musy3hIiwl – at Pennsylvania Farm Show Complex & Expo Center
959942230780907521 2018-02-03 00:10:37 UTC <NRA> Who says taxidermy isn’t art? #GAOS2018pic.twitter.com/67L12PMjRf
959930398603169792 2018-02-03 23:23:36 UTC <NRA> These are a few of our favorite things... #GAOS2018pic.twitter.com/u8wStbjcnn – at Pennsylvania Farm Show Complex & Expo Center
959886426354659328 2018-02-03 20:28:52 UTC <NRA> [If you see a gun] Stop! Don’t touch! Run away! Tell a grown-up! #GAOS2018pic.twitter.com/gZJ9eQZbvY – at Pennsylvania Farm Show Complex & Expo Center
959885248841601024 2018-02-03 20:24:11 UTC <NRA> Check out Eddie Eagle’s Treehouse! Face painting, prizes, and most importantly— life-saving gun safety education! #GAOS2018pic.twitter.com/1VUqfBDQWH – at Pennsylvania Farm Show Complex & Expo Center
959867383543410688 2018-02-03 19:13:12 UTC <NRA> Don’t let your kids miss out on all the fun! There’s something for everyone at #GAOS2018!pic.twitter.com/baDv8WdFg3
959826923051520000 2018-02-03 16:32:25 UTC <NRA> If you love the sound of a good “thwack” in the morning, the #GAOS2018 3D Archery Shoot is for you!pic.twitter.com/iUgtoBbPJI
959822382750945280 2018-02-03 16:14:23 UTC <NRA> Make sure you stop by the @FriendsofNRA Wall of Guns Raffle at #GAOS2018! New winners pulled constantly! #2A #gunspic.twitter.com/xu7C57SID5
959817273686020096 2018-02-03 15:54:05 UTC <NRA> Hot diggity dock dogs! #GAOS2018pic.twitter.com/da07OypUrc – at Pennsylvania Farm Show Complex & Expo Center
959790083653144583 2018-02-03 14:06:02 UTC <NRA> Doors Open! It’s GO time at the NRA Great American Outdoor Show! Will we see you there? #GAOS2018pic.twitter.com/33TS9sHqn5 – at Pennsylvania Farm Show Complex & Expo Center
959524719795032065 2018-02-02 20:31:34 UTC <NRA> Since @SenDonnelly  is officially running for reelection, now is the time to tell him to support National Concealed Carry Reciprocity! #CCR #BipartisanReform #2A #GunSense http://ms.spr.ly/6019rLS2P pic.twitter.com/ucDXfQJzAd
959188358932107264 2018-02-01 22:15:00 UTC <NRA> New York’s draconian restrictions on core Second-Amendment rights are out of step with the mainstream protections in the rest of the country.  #2A #NRAhttp://ms.spr.ly/6016rLqT4 
959155896738893825 2018-02-01 20:06:00 UTC <NRA> .@LibertyU student Riley Hayes won the Youth Leadership Award from the NRA for his hard work and dedication during the 2016 elections!    #2A #NRAhttp://ms.spr.ly/6015rLqGL 
959120773452587008 2018-02-01 17:46:26 UTC <NRA> #ThrowbackThursday is here to prove that five years later these four young womens' stars are still rising!http://ms.spr.ly/6015rLUFB 
959101255107993600 2018-02-01 16:28:53 UTC <NRA> It’s impossible to know all of the federal litigation tomorrow will bring, but by prioritizing filling federal court vacancies, Trump and our Senate friends are helping to put gun rights supporters in a position to succeed for decades to come @ChrisCoxNRAhttp://ms.spr.ly/6017rLUtT 
958819049789632512 2018-01-31 21:47:30 UTC <NRA> We remember the Vietnam battles of early 1968 as the “Tet Offensive,” an event that many have described as a turning point in America’s involvement in Vietnam.http://ms.spr.ly/6013rLovc 
958779917726044160 2018-01-31 19:12:00 UTC <NRA> #ICYMI Sutherland Springs Hero attended #SOTU last night. #NRA #2Ahttp://ms.spr.ly/6019rLWNJ 
958735877534027776 2018-01-31 16:17:00 UTC <NRA> UK’s Gun Control Network (GCN) efforts to stigmatize firearms among potential future police officers only serves to exacerbate the difficulty to recruit officers when they are desperately needed.http://ms.spr.ly/6010rLWNI 
958724049965846529 2018-01-31 15:30:00 UTC <NRA> From @SSUSA_Magazine: Six-time U.S. Olympic medalist @KimRhode  and Matsuda Tomoyuki (Japan) have been named the 2017 Female and Male Shooters of the Year!   http://ms.spr.ly/6011rLWvR 
958697625175384064 2018-01-31 13:45:00 UTC <NRA> #Iowa needs a constitutional amendment to protect gun rights. #2Ahttp://ms.spr.ly/6011rLWqH 
958543336285069313 2018-01-30 03:31:54 UTC <NRA> Great speech Mr. President, we hope that Congress will place #ConcealedCarryReciprocity on your desk to sign in 2018! #MAGA #DefendTheSecond #2A #NRA #CCR #SOTU   
958530250174091265 2018-01-30 02:39:54 UTC <NRA> .@POTUS  We thank you for your unwavering support of the #2A #NRA #SOTU pic.twitter.com/pwNKxUn2AA
958527880555847682 2018-01-30 02:30:29 UTC <NRA> So many amazing American's in attendance tonight, there is one that we would like to point out. NRA life member Stephen Willeford who is a guest of @RepCuellar #2A #Hero #SOTU   pic.twitter.com/rQogstiyrS
958517689642901510 2018-01-30 01:50:00 UTC <NRA> Tonight, while watching @POTUS  first #SOTU, NRA Life member Stephen Willeford, a true American hero, will be in attendance. His courage proves that being an armed citizen can be a force for good. #ArmedCitizen #2A #NRA
958441437275803648 2018-01-30 20:47:00 UTC <NRA> #truth The potential is there for 2018 to be an amazing year for American gun owners and gun-makers. #2A http://ms.spr.ly/6019rLm2t 
958439349523238915 2018-01-30 20:38:42 UTC <NRA> @JennJacques pic.twitter.com/g8IG0uUQm7
958424575892705285 2018-01-30 19:40:00 UTC <NRA> #ICYMI #Hero Stephen Willeford Invited to #SOTU #2A #DefendtheSecond #NRAhttp://ms.spr.ly/6010rLmvC 
958374856260751361 2018-01-30 16:22:26 UTC <NRA> #DYK that #Iowa is one of six states that lacks the constitutional protection for fundamental rights? #DefendtheSecond #2A #NRAhttp://ms.spr.ly/6012rLmj6 
958356125178580993 2018-01-30 15:08:00 UTC <NRA> #goodread Real women were asked why they owned guns. #2A #DefendTheSecondhttp://ms.spr.ly/6017rLmO3 
958335238136057857 2018-01-30 13:45:00 UTC <NRA> Gun maker @popeofwelding  has created a custom 1911 that is engraved and designed to commemorate @POTUS  term in the White House.  #2A #NRAhttp://ms.spr.ly/6014rLm3q 
958060785531572224 2018-01-29 19:34:25 UTC <NRA> .@mikeroweworks has some wise words for us all. #2A #CommonSense #GunSensehttp://ms.spr.ly/6019rLlET 
958027459743682560 2018-01-29 17:22:00 UTC <NRA> After two years of increases in violent crime and murder nationwide, the early returns indicate the no-nonsense approach instituted by @POTUS  and Attorney General Sessions have helped to turn the tide of violent crime. #NotFakeNewshttp://ms.spr.ly/6017rLYtx 
958011708647362562 2018-01-29 16:19:24 UTC <NRA> When you publish a study that directly contradicts itself, you probably shouldn't be doing "research". #2A #NRA #TheMoreYouKnowhttp://ms.spr.ly/6017rLYtW 
957995854509592577 2018-01-29 15:16:25 UTC <NRA> The NRA strongly endorses the adoption of strict scrutiny for state constitutional rights to arms. As @ChrisCoxNRA  has said, these measures “build an iron wall” around your freedoms and protect them from antigun officials and activist judges. #2Ahttp://ms.spr.ly/6017rLYWz 
956984437891371010 2018-01-26 20:17:24 UTC <NRA> The NRA Foundation has awarded the Arizona Rangers a grant to fund shooting range fees, law enforcement targets and training ammunition. #2A http://ms.spr.ly/6011rLiP5 
956938534128160768 2018-01-26 17:15:00 UTC <NRA> When a bad guy with a gun opened fire in a small Texas church, a good guy with an AR-15 put a stop to the attack. Now, this Hero is attending the State of the Union. #2A #NRAhttp://ms.spr.ly/6018rL9N0 
956913872895660033 2018-01-26 15:37:00 UTC <NRA> The free online hunter education course is just one of numerous safety, education and training opportunities the NRA provides to the hunting community.  #2A #huntinghttp://ms.spr.ly/6017rL9at 
956249791373049857 2018-01-24 19:38:11 UTC <NRA> #SHOTshowhttps://twitter.com/camandcompany/status/956241696697667584 …
955557433576951808 2018-01-22 21:47:00 UTC <NRA> 1 more sleep until  @nssfshotshow #2A #SHOTshow http://ms.spr.ly/6014rLbXG 
955543340690403330 2018-01-22 20:51:00 UTC <NRA>  #NRA gun of the week @BondArmsInc BullPup9 #2A #gunshttp://ms.spr.ly/6013rLbiS 
955510625320538114 2018-01-22 18:41:00 UTC <NRA> Rather than earning prestige for their onerous gun laws, Australia is achieving notoriety among many Americans for their state and federal governments’ increasingly petty attacks on gun owners.  #2Ahttp://ms.spr.ly/6011rLbVR 
955495151488716800 2018-01-22 17:39:31 UTC <NRA> Firearm preemption laws protect gun owners from harassment by an unreasonable and confusing patchwork of municipal gun laws… so that the state legislature, has the sole ability to control state police powers that are clearly of general concern. #2A #NRAhttp://ms.spr.ly/6016rLbps 
954846575871889408 2018-01-20 22:42:18 UTC <NRA> @TimRunsHisMouth Definitely, we are sorry you went through this. DM us and let us know what we can do!
954828380091944961 2018-01-20 21:30:00 UTC <NRA> .@TimRunsHisMouth let us know if you need help finding a firearms instructor, the NRA Range has some fantastic ones! #NRA #2Ahttp://ms.spr.ly/6015rLZkF 
954410343907975169 2018-01-19 17:48:52 UTC <NRA> #Hawaii The broad and overreaching provisions of SB 2046 could criminalize firearm modifications commonly done by law-abiding gun owners to make their firearms more suitable for self-defense, competition, hunting, or even overcoming disability. #2Ahttp://ms.spr.ly/6017rLkPv 
954383942261592064 2018-01-19 16:03:58 UTC <NRA> As of 2017, the number of hunters that benefited from the work of Licking River Outfitters (LRO) farm reached 1,400. http://ms.spr.ly/6019rLk1T 
954370217769078785 2018-01-19 15:09:25 UTC <NRA> Backyard Clay Games Rock! from @NRAFamily #2Ahttp://ms.spr.ly/6019rLX2N 
954055919545061376 2018-01-18 18:20:31 UTC <NRA> For years, gun control advocates have asserted that 62 percent of private gun sellers operating online would sell to someone who couldn’t pass a background check. Unfortunately, those numbers are simply not true. #2Ahttp://ms.spr.ly/6012rLnEn 
954011128044105729 2018-01-18 15:22:32 UTC <NRA> The growth of female competitors represents a growth of female shooters. #2Ahttp://ms.spr.ly/6017rLVqP 
953726100068331520 2018-01-17 20:29:56 UTC <NRA> 10 Top Gun Safety Rules  #2A #NRAhttp://ms.spr.ly/6019rLp0U 
953682832311889922 2018-01-17 17:38:00 UTC <NRA> #WednesdayWisdom Hunters become advocates for sound management and preservation of the game species they hunt, such as deer or ducks. #Hunting #Conservation #NRAhttp://ms.spr.ly/6017rLpTN 
953664209577037824 2018-01-17 16:24:00 UTC <NRA> It is unacceptable that laws, like the ones in New Jersey, are making felons of otherwise law-abiding citizens. Rights should not end at your state line. #DefendtheSecond #2A #ConcealedCarry #CCRhttp://ms.spr.ly/6014rLp3i 
953645977939963905 2018-01-17 15:11:33 UTC <NRA> #California Last week several amicus briefs were filed in the #NRA and @CRPAnews  supported lawsuit challenging California’s restrictions against magazines capable of holding more than 10 rounds. Read more here http://ms.spr.ly/6016rLpJ2 
953390404707155968 2018-01-16 22:16:00 UTC <NRA> #ICYMI 2017: Another Year Millions of Americans Bought Firearmshttp://ms.spr.ly/6010rLTkn 
953354069283934214 2018-01-16 19:51:37 UTC <NRA> #goodread @RepRichHudson sat down with @DailyCaller to discuss #HR38 and the importance of #ConcealedCarry #2Ahttp://ms.spr.ly/6011rLTu7 
953305344217776128 2018-01-16 16:38:00 UTC <NRA> #CCR is a fundamental Second Amendment issue. #2A #ConcealedCarryhttp://ms.spr.ly/6013rLrLP 
953292258224300032 2018-01-16 15:46:00 UTC <NRA> A new crop of affordable hunting rifles may have left you with a surplus in your hunting budget. http://ms.spr.ly/6017rLrIL 
953285465582571520 2018-01-16 15:19:00 UTC <NRA> Of  course, in #Virginia: Gun Control Tops New Governor’s Agenda http://ms.spr.ly/6015rLrxU 
951923253349625860 2018-01-12 21:06:04 UTC <NRA> Women from around the country are preparing to travel to the U.S. Capitol as part of the DC Project, to meet with their legislators about issues addressing the #2Ahttp://ms.spr.ly/6013rLPxU 
951896814587965440 2018-01-12 19:21:00 UTC <NRA> #ICYMI #California gun owners looking for clear guidance on how to comply with these new ammunition laws could not look to the California Department of Justice, which failed to receive approval for its regulations #smhhttp://ms.spr.ly/6018rLPUM 
951850006008549376 2018-01-12 16:15:00 UTC <NRA> The grants represent the latest charitable donations the #NRA has given to groups in central #Pennsylvania as a result of its annual @NRA_GAOShttp://ms.spr.ly/6016rLPPq 
951832641791315968 2018-01-12 15:06:00 UTC <NRA> Background checks have become one of the leading indicators of the firearms industry’s health #2Ahttp://ms.spr.ly/6017rLP8x 
951554307408703489 2018-01-11 20:40:00 UTC <NRA> "For decades, gun control groups have constantly tried to change their brand to convince people that a new name equals a new agenda. Gun owners, of course, see right through this charade every time it happens." - @ChrisCoxNRAhttp://ms.spr.ly/6010rLOyi 
